DistrictCode,DistrictName,TalukCode,TalukName,GramapanchayathCode,GramapanchayathName,VillageCode,VillageName,Type
540,HAVERI,5493,Byadgi,218477,SUDAMBI,604307,Attikatti,Rural
540,HAVERI,5493,Byadgi,218467,HIREHALLI,604292,Badamalli,Rural
540,HAVERI,5493,Byadgi,218465,HEDIKONDA,604282,Bannihalli,Rural
540,HAVERI,5493,Byadgi,218459,BANNIHATTI,604340,Bannihatti,Rural
540,HAVERI,5493,Byadgi,218466,HIREANAJI,604303,Beeranakoppa,Rural
540,HAVERI,5493,Byadgi,218460,BISALAHALLI,604339,Belakeri,Rural
540,HAVERI,5493,Byadgi,218460,BISALAHALLI,604345,Bisalahalli,Rural
540,HAVERI,5493,Byadgi,218461,BUDAPANAHALLI,604324,Budapanahalli,Rural
540,HAVERI,5493,Byadgi,218461,BUDAPANAHALLI,604332,Chattra,Rural
540,HAVERI,5493,Byadgi,218462,CHIKKABASUR,604290,Chikkabasur,Rural
540,HAVERI,5493,Byadgi,218462,CHIKKABASUR,604304,Chikkalli,Rural
540,HAVERI,5493,Byadgi,218466,HIREANAJI,604314,Chikkanaji,Rural
540,HAVERI,5493,Byadgi,218471,KERAVADI,604301,Chinnikatti,Rural
540,HAVERI,5493,Byadgi,218472,KUMMUR,604288,Dasanakoppa,Rural
540,HAVERI,5493,Byadgi,272991,MATTURA,604313,Dhulikoppa,Rural
540,HAVERI,5493,Byadgi,218463,GHALAPOOJI,604306,Dummihal,Rural
540,HAVERI,5493,Byadgi,218463,GHALAPOOJI,604305,Ghalapuji,Rural
540,HAVERI,5493,Byadgi,218463,GHALAPOOJI,604308,Guddada Mallapur,Rural
540,HAVERI,5493,Byadgi,218474,MASANAGI,604335,Gummanahalli,Rural
540,HAVERI,5493,Byadgi,218464,GUNDENAHALLI,604316,Gundenahalli,Rural
540,HAVERI,5493,Byadgi,218465,HEDIKONDA,604283,Hedigonda,Rural
540,HAVERI,5493,Byadgi,218466,HIREANAJI,604311,Hireanaji,Rural
540,HAVERI,5493,Byadgi,218467,HIREHALLI,604291,Hirehalli,Rural
540,HAVERI,5493,Byadgi,218476,SHIDENUR,604299,Hirenandihalli,Rural
540,HAVERI,5493,Byadgi,218469,KAGINELE,604286,Ingalagondi,Rural
540,HAVERI,5493,Byadgi,218464,GUNDENAHALLI,604317,Kadamanahalli,Rural
540,HAVERI,5493,Byadgi,218468,KADARAMANDALAGI,604333,Kadaramandalagi,Rural
540,HAVERI,5493,Byadgi,218469,KAGINELE,604281,Kaginelli,Rural
540,HAVERI,5493,Byadgi,218471,KERAVADI,604285,Kalagonda,Rural
540,HAVERI,5493,Byadgi,218470,KALLEDEVARA,604319,Kalledevar,Rural
540,HAVERI,5493,Byadgi,218472,KUMMUR,604287,Kasambi,Rural
540,HAVERI,5493,Byadgi,218478,TADASA,604343,Katenahalli,Rural
540,HAVERI,5493,Byadgi,218470,KALLEDEVARA,604318,Kengond,Rural
540,HAVERI,5493,Byadgi,218471,KERAVADI,604300,Kerawadi,Rural
540,HAVERI,5493,Byadgi,218473,MALLUR,604284,Khurda Veerapura,Rural
540,HAVERI,5493,Byadgi,218473,MALLUR,604326,Khurdha Kodihalli,Rural
540,HAVERI,5493,Byadgi,218459,BANNIHATTI,604341,Kollapur,Rural
540,HAVERI,5493,Byadgi,218472,KUMMUR,604293,Kummur,Rural
540,HAVERI,5493,Byadgi,218459,BANNIHATTI,604338,Lakamaji Koppa,Rural
540,HAVERI,5493,Byadgi,218473,MALLUR,604329,Mallur,Rural
540,HAVERI,5493,Byadgi,218474,MASANAGI,604297,Masanagi,Rural
540,HAVERI,5493,Byadgi,218475,MOTEBENNUR,604325,Motebennur,Rural
540,HAVERI,5493,Byadgi,272991,MATTURA,604302,Muttur,Rural
540,HAVERI,5493,Byadgi,218469,KAGINELE,604295,Nagalapur,Rural
540,HAVERI,5493,Byadgi,218472,KUMMUR,604294,Nellikoppa,Rural
540,HAVERI,5493,Byadgi,218459,BANNIHATTI,604337,Ramgondanahalli,Rural
540,HAVERI,5493,Byadgi,218470,KALLEDEVARA,604320,Sevanagar,Rural
540,HAVERI,5493,Byadgi,218473,MALLUR,604327,Shankripura,Rural
540,HAVERI,5493,Byadgi,218476,SHIDENUR,604336,Shidenur,Rural
540,HAVERI,5493,Byadgi,218476,SHIDENUR,604342,Shivajinagar,Rural
540,HAVERI,5493,Byadgi,218464,GUNDENAHALLI,604322,Shivapur,Rural
540,HAVERI,5493,Byadgi,218462,CHIKKABASUR,604289,Siddapura,Rural
540,HAVERI,5493,Byadgi,218477,SUDAMBI,604310,Sudambi,Rural
540,HAVERI,5493,Byadgi,218478,TADASA,604315,Tadas,Rural
540,HAVERI,5493,Byadgi,218473,MALLUR,604330,Teredhalli,Rural
540,HAVERI,5493,Byadgi,218477,SUDAMBI,604309,Thimmapur,Rural
540,HAVERI,5493,Byadgi,218471,KERAVADI,604296,Thippalapur,Rural
540,HAVERI,5493,Byadgi,218466,HIREANAJI,604312,Thumarikoppa,Rural
540,HAVERI,5493,Byadgi,218465,HEDIKONDA,604328,Timakapur,Rural
540,HAVERI,5493,Byadgi,218460,BISALAHALLI,604346,Timmenahalli,Rural
540,HAVERI,5491,Hangal,218479,ADUR,604140,Adur,Rural
540,HAVERI,5491,Hangal,218480,AKKIALUR,604152,Akki Alur,Rural
540,HAVERI,5491,Hangal,218481,ARALESWARA,604095,Akkivalli,Rural
540,HAVERI,5491,Hangal,272992,ALADAKATTI,604061,Aladakatti,Rural
540,HAVERI,5491,Hangal,218501,KOODALA,604065,Allapur,Rural
540,HAVERI,5491,Hangal,218481,ARALESWARA,604092,Araleshwar,Rural
540,HAVERI,5491,Hangal,218513,SHYADAGUPPI,604178,Arashinguppi,Rural
540,HAVERI,5491,Hangal,218491,HIREHULLALA,604146,ARELAKMAPUR,Rural
540,HAVERI,5491,Hangal,218518,YALAVATTI,604040,Badamgatti,Rural
540,HAVERI,5491,Hangal,218482,BAICHAVALLI,604080,Baichavalli,Rural
540,HAVERI,5491,Hangal,218495,HULLATTI,604052,Bailwal,Rural
540,HAVERI,5491,Hangal,218483,BALABEEDA,604147,Balambeed,Rural
540,HAVERI,5491,Hangal,218493,HIRUR,604121,Balihalli,Rural
540,HAVERI,5491,Hangal,272993,DOLLESHWAR,604151,Balur,Rural
540,HAVERI,5491,Hangal,218482,BAICHAVALLI,604160,Basapur (M) Adur,Rural
540,HAVERI,5491,Hangal,218489,HAVANAGI,604057,Basapur (M) Nidasangi,Rural
540,HAVERI,5491,Hangal,218485,BELAGALAPETE,604072,Belagalapeth,Rural
540,HAVERI,5491,Hangal,272992,ALADAKATTI,604049,Belavatti (Hunasikatti),Rural
540,HAVERI,5491,Hangal,218506,MARANABEEDA,604063,Bhingapur,Rural
540,HAVERI,5491,Hangal,218492,HIREKANAGI,604101,Bidarakoppa,Rural
540,HAVERI,5491,Hangal,218484,BAMMANAHALLI,604037,Bommanahalli,Rural
540,HAVERI,5491,Hangal,218514,SOMASAGARA,604169,Byagawadi,Rural
540,HAVERI,5491,Hangal,218496,KALAVARKOPPA,604182,Byathanal,Rural
540,HAVERI,5491,Hangal,272992,ALADAKATTI,604062,Chandragiri,Rural
540,HAVERI,5491,Hangal,218483,BALABEEDA,604139,Channapur (M) Adur,Rural
540,HAVERI,5491,Hangal,218482,BAICHAVALLI,604076,Cheeranahalli,Rural
540,HAVERI,5491,Hangal,218490,HERUR,604156,Chikkahullal,Rural
540,HAVERI,5491,Hangal,218492,HIREKANAGI,604104,Chikkeri,Rural
540,HAVERI,5491,Hangal,218486,CHIKKANSHIHOSUR,604130,Chikkounshi Hosur,Rural
540,HAVERI,5491,Hangal,218503,KOPPARASIKOPPA,604054,Dasharatkoppa,Rural
540,HAVERI,5491,Hangal,272993,DOLLESHWAR,604106,Dolleshwar,Rural
540,HAVERI,5491,Hangal,218514,SOMASAGARA,604173,Dommanala,Rural
540,HAVERI,5491,Hangal,272992,ALADAKATTI,604048,Dyamankoppa (Inam),Rural
540,HAVERI,5491,Hangal,218497,KALLAPURA,604120,Dyamankoppa (Sarkar),Rural
540,HAVERI,5491,Hangal,218495,HULLATTI,604055,Gadegundiyellapur,Rural
540,HAVERI,5491,Hangal,218493,HIRUR,604118,Gadiyankanahalli,Rural
540,HAVERI,5491,Hangal,218503,KOPPARASIKOPPA,604087,Gazipur,Rural
540,HAVERI,5491,Hangal,218487,GEJJEHALLI,604108,Gejjihalli,Rural
540,HAVERI,5491,Hangal,218487,GEJJEHALLI,604107,Girishinkoppa,Rural
540,HAVERI,5491,Hangal,218488,GONDI,604138,Gondi,Rural
540,HAVERI,5491,Hangal,218492,HIREKANAGI,604102,Gotagodi,Rural
540,HAVERI,5491,Hangal,218503,KOPPARASIKOPPA,604077,Gudagudi,Rural
540,HAVERI,5491,Hangal,218517,UPPUNASI,604171,Guddad Mattihalli,Rural
540,HAVERI,5491,Hangal,218499,KARGUDARI,604060,Gundur,Rural
540,HAVERI,5491,Hangal,218487,GEJJEHALLI,604149,Gururayapatna,Rural
540,HAVERI,5491,Hangal,218505,MANTHAGI,604109,Hale Kamanhalli,Rural
540,HAVERI,5491,Hangal,218500,KIRAWADI,604186,Hallibail,Rural
540,HAVERI,5491,Hangal,218500,KIRAWADI,604189,HALLIBAIL VADDARAGERI,Rural
540,HAVERI,5491,Hangal,218497,KALLAPURA,604164,Hanamapur,Rural
540,HAVERI,5491,Hangal,218484,BAMMANAHALLI,604038,Hanamasagar,Rural
540,HAVERI,5491,Hangal,218492,HIREKANAGI,604103,Handihal,Rural
540,HAVERI,5491,Hangal,218493,HIRUR,604116,Hanumanakoppa,Rural
540,HAVERI,5491,Hangal,218501,KOODALA,604045,Haranagiri,Rural
540,HAVERI,5491,Hangal,218509,SAMMASAGI,604122,Harlakoppa,Rural
540,HAVERI,5491,Hangal,218501,KOODALA,604044,Harvi,Rural
540,HAVERI,5491,Hangal,218495,HULLATTI,604056,Hasanabadi,Rural
540,HAVERI,5491,Hangal,218489,HAVANAGI,604148,Havanagi,Rural
540,HAVERI,5491,Hangal,218490,HERUR,604155,Herur,Rural
540,HAVERI,5491,Hangal,218514,SOMASAGARA,604174,Hirebasur,Rural
540,HAVERI,5491,Hangal,218491,HIREHULLALA,604154,Hirehullal,Rural
540,HAVERI,5491,Hangal,218492,HIREKANAGI,604098,Hirekanagi,Rural
540,HAVERI,5491,Hangal,218488,GONDI,604137,Hirekounshi,Rural
540,HAVERI,5491,Hangal,218493,HIRUR,604117,Hirur,Rural
540,HAVERI,5491,Hangal,218506,MARANABEEDA,604064,Hombli,Rural
540,HAVERI,5491,Hangal,218494,HONKANA,604180,Honkan,Rural
540,HAVERI,5491,Hangal,218492,HIREKANAGI,604097,Hosahalli,Rural
540,HAVERI,5491,Hangal,218518,YALAVATTI,604041,Hospet,Rural
540,HAVERI,5491,Hangal,218481,ARALESWARA,604094,Hotanhalli,Rural
540,HAVERI,5491,Hangal,218500,KIRAWADI,604187,Hulagaddi,Rural
540,HAVERI,5491,Hangal,218509,SAMMASAGI,604125,Hulaginahalli,Rural
540,HAVERI,5491,Hangal,218482,BAICHAVALLI,604088,Hulaginakoppa,Rural
540,HAVERI,5491,Hangal,218495,HULLATTI,604053,Hullatti,Rural
540,HAVERI,5491,Hangal,218498,KANCHINEGALUR,604071,Jakkanaikankoppa,Rural
540,HAVERI,5491,Hangal,218499,KARGUDARI,604050,Janagundikoppa,Rural
540,HAVERI,5491,Hangal,218512,SHIRAGODA,604131,Janginakoppa,Rural
540,HAVERI,5491,Hangal,218510,SANWASAGI,604084,Kadashettihalli,Rural
540,HAVERI,5491,Hangal,218500,KIRAWADI,604188,Kalguddi,Rural
540,HAVERI,5491,Hangal,218490,HERUR,604158,Kalkeri,Rural
540,HAVERI,5491,Hangal,218497,KALLAPURA,604163,Kallapur,Rural
540,HAVERI,5491,Hangal,218506,MARANABEEDA,604069,Kalvekallapur,Rural
540,HAVERI,5491,Hangal,218483,BALABEEDA,604093,Kalveyellapur,Rural
540,HAVERI,5491,Hangal,218498,KANCHINEGALUR,604085,Kanchinegalur,Rural
540,HAVERI,5491,Hangal,218502,KOOSANUR,604177,Kanneshwar,Rural
540,HAVERI,5491,Hangal,218496,KALAVARKOPPA,604176,Karekyathanahalli,Rural
540,HAVERI,5491,Hangal,218499,KARGUDARI,604082,Kargudri,Rural
540,HAVERI,5491,Hangal,218496,KALAVARKOPPA,604175,Kelavarkoppa,Rural
540,HAVERI,5491,Hangal,218500,KIRAWADI,604185,Kirwadi,Rural
540,HAVERI,5491,Hangal,218511,SEEGEHALLISINGAPURPLOT,604142,Kodiyellapur,Rural
540,HAVERI,5491,Hangal,218486,CHIKKANSHIHOSUR,604127,Konankoppa,Rural
540,HAVERI,5491,Hangal,218513,SHYADAGUPPI,604134,Kondoji,Rural
540,HAVERI,5491,Hangal,218516,TILAVALLI,604190,Koppagondankop,Rural
540,HAVERI,5491,Hangal,218503,KOPPARASIKOPPA,604086,Kopparsikoppa,Rural
540,HAVERI,5491,Hangal,218501,KOODALA,604066,Kudal,Rural
540,HAVERI,5491,Hangal,218515,SURALESWARA,604096,Kuntanhosahalli,Rural
540,HAVERI,5491,Hangal,218502,KOOSANUR,604168,Kusnur,Rural
540,HAVERI,5491,Hangal,218486,CHIKKANSHIHOSUR,604128,Kyasanur,Rural
540,HAVERI,5491,Hangal,218494,HONKANA,604181,Lakmapur (Inam),Rural
540,HAVERI,5491,Hangal,218505,MANTHAGI,604112,Laxmipur,Rural
540,HAVERI,5491,Hangal,218499,KARGUDARI,604075,Maharajpet,Rural
540,HAVERI,5491,Hangal,218488,GONDI,604136,Makarvalli,Rural
540,HAVERI,5491,Hangal,218504,MALGUND,604162,Malagund,Rural
540,HAVERI,5491,Hangal,218496,KALAVARKOPPA,604183,Malapur,Rural
540,HAVERI,5491,Hangal,218510,SANWASAGI,604090,Malligar,Rural
540,HAVERI,5491,Hangal,218505,MANTHAGI,604110,Manthagi,Rural
540,HAVERI,5491,Hangal,218506,MARANABEEDA,604046,Maranabeed,Rural
540,HAVERI,5491,Hangal,218507,MASANAKATTI,604047,Masankatti,Rural
540,HAVERI,5491,Hangal,218486,CHIKKANSHIHOSUR,604126,Mattihalli,Rural
540,HAVERI,5491,Hangal,218512,SHIRAGODA,604119,Mavakoppa,Rural
540,HAVERI,5491,Hangal,218512,SHIRAGODA,604132,Mudur,Rural
540,HAVERI,5491,Hangal,218517,UPPUNASI,604172,Mulathalli,Rural
540,HAVERI,5491,Hangal,218508,NAREGAL,604067,Naregal,Rural
540,HAVERI,5491,Hangal,218507,MASANAKATTI,604043,Neeralgi (M) Adur,Rural
540,HAVERI,5491,Hangal,218499,KARGUDARI,604073,Negavanigi,Rural
540,HAVERI,5491,Hangal,218506,MARANABEEDA,604070,Nellibeed,Rural
540,HAVERI,5491,Hangal,218484,BAMMANAHALLI,604039,Nellikoppa,Rural
540,HAVERI,5491,Hangal,218509,SAMMASAGI,604124,Neralgi (Inam),Rural
540,HAVERI,5491,Hangal,218499,KARGUDARI,604059,Nitaginakoppa,Rural
540,HAVERI,5491,Hangal,218507,MASANAKATTI,924839,RAMAPUR,Rural
540,HAVERI,5491,Hangal,218482,BAICHAVALLI,604079,Ramathirtha,Rural
540,HAVERI,5491,Hangal,218499,KARGUDARI,604081,Rathnapur,Rural
540,HAVERI,5491,Hangal,218505,MANTHAGI,604113,Sagarvalli,Rural
540,HAVERI,5491,Hangal,218509,SAMMASAGI,604123,Sammasgi,Rural
540,HAVERI,5491,Hangal,218511,SEEGEHALLISINGAPURPLOT,604141,Sankrikoppa,Rural
540,HAVERI,5491,Hangal,218510,SANWASAGI,604089,Satenhalli,Rural
540,HAVERI,5491,Hangal,218510,SANWASAGI,604091,Savasgi,Rural
540,HAVERI,5491,Hangal,218509,SAMMASAGI,604115,Savikeri,Rural
540,HAVERI,5491,Hangal,272993,DOLLESHWAR,604150,Sevalal,Rural
540,HAVERI,5491,Hangal,218511,SEEGEHALLISINGAPURPLOT,604144,Sheegihalli (Shingahalli),Rural
540,HAVERI,5491,Hangal,218494,HONKANA,604179,Sheshagiri,Rural
540,HAVERI,5491,Hangal,218511,SEEGEHALLISINGAPURPLOT,604143,Shingapur,Rural
540,HAVERI,5491,Hangal,218512,SHIRAGODA,604129,Shirgoda,Rural
540,HAVERI,5491,Hangal,218510,SANWASAGI,604083,Shirmapur (M) Adur,Rural
540,HAVERI,5491,Hangal,218492,HIREKANAGI,604100,SHIVAJIPURA,Rural
540,HAVERI,5491,Hangal,218513,SHYADAGUPPI,604135,Shyadaguppi,Rural
540,HAVERI,5491,Hangal,218489,HAVANAGI,604161,Somapur,Rural
540,HAVERI,5491,Hangal,218514,SOMASAGARA,604170,Somasagara,Rural
540,HAVERI,5491,Hangal,218509,SAMMASAGI,604114,Sringeri,Rural
540,HAVERI,5491,Hangal,218515,SURALESWARA,604105,Surleshwar,Rural
540,HAVERI,5491,Hangal,218491,HIREHULLALA,604159,Tavargoppa,Rural
540,HAVERI,5491,Hangal,218518,YALAVATTI,604078,Thimmapur (M) Nidasangi,Rural
540,HAVERI,5491,Hangal,218516,TILAVALLI,604184,Tilavalli,Rural
540,HAVERI,5491,Hangal,218491,HIREHULLALA,604145,Tumarikoppa,Rural
540,HAVERI,5491,Hangal,218517,UPPUNASI,604157,Uppanshi,Rural
540,HAVERI,5491,Hangal,218489,HAVANAGI,604153,Veerapura,Rural
540,HAVERI,5491,Hangal,218507,MASANAKATTI,604042,Walageri,Rural
540,HAVERI,5491,Hangal,218508,NAREGAL,604068,Wardi,Rural
540,HAVERI,5491,Hangal,218502,KOOSANUR,604167,Wasan,Rural
540,HAVERI,5491,Hangal,218518,YALAVATTI,604051,Yalavatti,Rural
540,HAVERI,5491,Hangal,218495,HULLATTI,604036,Yaliwal,Rural
540,HAVERI,5491,Hangal,218497,KALLAPURA,604165,Yallapur (Inam),Rural
540,HAVERI,5491,Hangal,218518,YALAVATTI,604058,Yallur,Rural
540,HAVERI,5491,Hangal,218504,MALGUND,604166,Yethinahalli-M-Adur,Rural
540,HAVERI,5492,Haveri,218519,AGADI,604235,Agadi,Rural
540,HAVERI,5492,Haveri,218549,YALAGACHA,604220,Agasanamatti,Rural
540,HAVERI,5492,Haveri,218531,HOSARITTI,604260,Akkur,Rural
540,HAVERI,5492,Haveri,218520,ALADAKATTI,604197,Aladakatti,Rural
540,HAVERI,5492,Haveri,272995,HOSAKITTURA,604247,Bailmadapura,Rural
540,HAVERI,5492,Haveri,218521,BASAPURA,604268,Basapur,Rural
540,HAVERI,5492,Haveri,272994,BUDAGATTI,604229,Basavanakatti,Rural
540,HAVERI,5492,Haveri,218522,BELAVIGI,604263,Belavigi,Rural
540,HAVERI,5492,Haveri,218532,KABBUR,604213,Benakanahalli,Rural
540,HAVERI,5492,Haveri,218546,NAGANUR,604194,Benchihalli,Rural
540,HAVERI,5492,Haveri,218542,KURGUNDA,604278,Bharadi,Rural
540,HAVERI,5492,Haveri,218548,SANGUR,604202,Bidaragaddi,Rural
540,HAVERI,5492,Haveri,218521,BASAPURA,604266,Bommanakatti,Rural
540,HAVERI,5492,Haveri,272994,BUDAGATTI,604236,Budagatti,Rural
540,HAVERI,5492,Haveri,218534,KANAKAPURA,604206,Bujruk Kodihalli,Rural
540,HAVERI,5492,Haveri,218533,KALLIHALA,604239,Bujruk Veerapur,Rural
540,HAVERI,5492,Haveri,218531,HOSARITTI,604258,Channur,Rural
540,HAVERI,5492,Haveri,218534,KANAKAPURA,604208,Chikkalingadahalli,Rural
540,HAVERI,5492,Haveri,218523,DEVAGIRI,604193,Devagiri,Rural
540,HAVERI,5492,Haveri,218523,DEVAGIRI,604232,Devagiri Yellapur,Rural
540,HAVERI,5492,Haveri,218524,DEVIHOSUR,604196,Devihosur,Rural
540,HAVERI,5492,Haveri,218548,SANGUR,604211,Didagur,Rural
540,HAVERI,5492,Haveri,218545,MEUNDI,604264,Galaganath,Rural
540,HAVERI,5492,Haveri,218539,KOLUR,604231,Ganajur,Rural
540,HAVERI,5492,Haveri,218541,KULENUR,604199,Gourapur-M-Adur,Rural
540,HAVERI,5492,Haveri,218526,HALAGI,604248,Gudisalkoppa,Rural
540,HAVERI,5492,Haveri,218544,MAROLA,604254,Gudur,Rural
540,HAVERI,5492,Haveri,218545,MEUNDI,604252,Guilagundi,Rural
540,HAVERI,5492,Haveri,218526,HALAGI,604255,Halagi,Rural
540,HAVERI,5492,Haveri,218531,HOSARITTI,604267,Haleritti,Rural
540,HAVERI,5492,Haveri,218527,HANDIGANUR,604224,Handiganur,Rural
540,HAVERI,5492,Haveri,218538,KATENAHALLI,604245,Hanumanahalli,Rural
540,HAVERI,5492,Haveri,218536,KANCHARAGATTI,604274,Haralahalli,Rural
540,HAVERI,5492,Haveri,218528,HANVASI,604272,Haunshi,Rural
540,HAVERI,5492,Haveri,218529,HAVANUR,604270,Havanur,Rural
540,HAVERI,5492,Haveri,218543,KURUBAGONDA,604214,Hirelingadahalli,Rural
540,HAVERI,5492,Haveri,218530,HOMBARADI,604207,Hombardi,Rural
540,HAVERI,5492,Haveri,272995,HOSAKITTURA,604257,HosaKittur,Rural
540,HAVERI,5492,Haveri,218520,ALADAKATTI,604198,Hosalli-M-Adur,Rural
540,HAVERI,5492,Haveri,218531,HOSARITTI,604259,Hosaritti,Rural
540,HAVERI,5492,Haveri,218519,AGADI,604234,Jangamanakop,Rural
540,HAVERI,5492,Haveri,218532,KABBUR,604209,Kabbur,Rural
540,HAVERI,5492,Haveri,218543,KURUBAGONDA,604215,Kallapur,Rural
540,HAVERI,5492,Haveri,218533,KALLIHALA,604243,Kallihal,Rural
540,HAVERI,5492,Haveri,218534,KANAKAPURA,604241,Kanakapur,Rural
540,HAVERI,5492,Haveri,218535,KANAVALLI,604246,Kanavalli,Rural
540,HAVERI,5492,Haveri,218536,KANCHARAGATTI,604275,Kancharagatti,Rural
540,HAVERI,5492,Haveri,218537,KARJAGI,604218,Karjagi,Rural
540,HAVERI,5492,Haveri,218538,KATENAHALLI,604244,Katenahalli,Rural
540,HAVERI,5492,Haveri,218526,HALAGI,604249,Kerikop,Rural
540,HAVERI,5492,Haveri,218520,ALADAKATTI,604205,Kerimattihalli,Rural
540,HAVERI,5492,Haveri,218540,KONANATAMBIGI,604222,Kesaralli,Rural
540,HAVERI,5492,Haveri,218544,MAROLA,604261,Kodabal,Rural
540,HAVERI,5492,Haveri,218539,KOLUR,604217,Kolur,Rural
540,HAVERI,5492,Haveri,218540,KONANATAMBIGI,604221,Konana Tambigi,Rural
540,HAVERI,5492,Haveri,272995,HOSAKITTURA,604225,Koradur,Rural
540,HAVERI,5492,Haveri,218541,KULENUR,604200,Kulenur,Rural
540,HAVERI,5492,Haveri,218543,KURUBAGONDA,604216,Kurabagonda,Rural
540,HAVERI,5492,Haveri,218542,KURGUNDA,604279,Kuragund,Rural
540,HAVERI,5492,Haveri,272994,BUDAGATTI,604230,Machapur,Rural
540,HAVERI,5492,Haveri,218533,KALLIHALA,604238,Malapur,Rural
540,HAVERI,5492,Haveri,218540,KONANATAMBIGI,604226,Mannur,Rural
540,HAVERI,5492,Haveri,218526,HALAGI,604256,Maradur,Rural
540,HAVERI,5492,Haveri,218544,MAROLA,604262,Marol,Rural
540,HAVERI,5492,Haveri,218527,HANDIGANUR,604223,Melmuri,Rural
540,HAVERI,5492,Haveri,218545,MEUNDI,604250,Meundi,Rural
540,HAVERI,5492,Haveri,218546,NAGANUR,604191,Naganur,Rural
540,HAVERI,5492,Haveri,218541,KULENUR,604204,Najikalakamapur,Rural
540,HAVERI,5492,Haveri,218522,BELAVIGI,604253,Neeralagi-M-Guttal,Rural
540,HAVERI,5492,Haveri,218547,NEGALUR,604265,Neglur,Rural
540,HAVERI,5492,Haveri,272996,NELOGALL,604242,Nelogal,Rural
540,HAVERI,5492,Haveri,218536,KANCHARAGATTI,604280,Rajivnagar,Rural
540,HAVERI,5492,Haveri,218549,YALAGACHA,604219,Ramapur,Rural
540,HAVERI,5492,Haveri,218548,SANGUR,604201,Sangur,Rural
540,HAVERI,5492,Haveri,218532,KABBUR,604212,Shiddeshwar Nagar,Rural
540,HAVERI,5492,Haveri,218540,KONANATAMBIGI,604227,Shirmapur,Rural
540,HAVERI,5492,Haveri,218541,KULENUR,604210,Shivajinagar,Rural
540,HAVERI,5492,Haveri,218528,HANVASI,604273,Shyakar,Rural
540,HAVERI,5492,Haveri,218545,MEUNDI,604251,Taredahalli,Rural
540,HAVERI,5492,Haveri,218541,KULENUR,604203,Timmapur-M-Adur,Rural
540,HAVERI,5492,Haveri,218536,KANCHARAGATTI,604276,Timmapur-M-Guttal,Rural
540,HAVERI,5492,Haveri,272994,BUDAGATTI,604237,Timmenhalli,Rural
540,HAVERI,5492,Haveri,272996,NELOGALL,604240,Totadayellapur,Rural
540,HAVERI,5492,Haveri,218546,NAGANUR,604192,Varadahalli,Rural
540,HAVERI,5492,Haveri,218524,DEVIHOSUR,604195,Venkatapur,Rural
540,HAVERI,5492,Haveri,218549,YALAGACHA,604228,Yalagachi,Rural
540,HAVERI,5492,Haveri,218537,KARJAGI,604233,Yattinahalli,Rural
540,HAVERI,5494,Hirekerur,218550,ABALUR,604368,Abalur,Rural
540,HAVERI,5494,Hirekerur,218551,ALADAGERI,604398,Aladageri,Rural
540,HAVERI,5494,Hirekerur,218586,YATTINAHALLIMK,604382,Aladakatti,Rural
540,HAVERI,5494,Hirekerur,218559,CHIKKONATHI,604372,Apinakoppa,Rural
540,HAVERI,5494,Hirekerur,218553,ARALIKATTI,604396,Aralikatti,Rural
540,HAVERI,5494,Hirekerur,218554,BETAKERUR,604377,Arikatti,Rural
540,HAVERI,5494,Hirekerur,218553,ARALIKATTI,604395,Babapur,Rural
540,HAVERI,5494,Hirekerur,218556,BURADIKATTI,604386,Balambid,Rural
540,HAVERI,5494,Hirekerur,218579,NIDANEGILU,604422,Bannihatti,Rural
540,HAVERI,5494,Hirekerur,218585,TAVARAGI,604388,Basarihalli,Rural
540,HAVERI,5494,Hirekerur,218579,NIDANEGILU,604428,Bellur,Rural
540,HAVERI,5494,Hirekerur,218554,BETAKERUR,604371,Betakerur,Rural
540,HAVERI,5494,Hirekerur,218555,BHOGAVI,604365,Bhogavi,Rural
540,HAVERI,5494,Hirekerur,218556,BURADIKATTI,604384,Buradikatti,Rural
540,HAVERI,5494,Hirekerur,218557,CHANNALLI,604418,Channalli,Rural
540,HAVERI,5494,Hirekerur,218583,SUTTKOTI,604394,Chikkabudihal,Rural
540,HAVERI,5494,Hirekerur,218570,KODA,604390,Chikka Mattur,Rural
540,HAVERI,5494,Hirekerur,218558,CHIKKERUR,604373,Chikkerur,Rural
540,HAVERI,5494,Hirekerur,218559,CHIKKONATHI,604360,Chikkonati,Rural
540,HAVERI,5494,Hirekerur,218560,CHINNAMULAGUNDA,604351,Chinnamulagund,Rural
540,HAVERI,5494,Hirekerur,218554,BETAKERUR,604378,Dammalli,Rural
540,HAVERI,5494,Hirekerur,218581,SATENAHALI,604356,Dasanakoppa,Rural
540,HAVERI,5494,Hirekerur,218586,YATTINAHALLIMK,604380,Dhupadahalli,Rural
540,HAVERI,5494,Hirekerur,218583,SUTTKOTI,604364,Divagihalli,Rural
540,HAVERI,5494,Hirekerur,218557,CHANNALLI,604414,Dudihalli,Rural
540,HAVERI,5494,Hirekerur,218570,KODA,604409,Gangapur,Rural
540,HAVERI,5494,Hirekerur,218586,YATTINAHALLIMK,604379,Godachikonda,Rural
540,HAVERI,5494,Hirekerur,218586,YATTINAHALLIMK,604385,Hadrihalli,Rural
540,HAVERI,5494,Hirekerur,218562,HAMSABHAVI,604355,Haunsabhavi,Rural
